comment_id,where_type,character_id,face_type,character_name,description,voice_id,start_time,end_time,pos_x,pos_y,change_face_time,change_face_type,event_id
20006126,52,104701,1,"纯","",106,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-6.0,1.13,2,20006
20006127,52,107101,1,"克莉丝提娜","",206,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-6.0,0.0,1,20006
20006128,52,100501,1,"茉莉","",406,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,12.0,0.0,1,20006
20006129,52,103701,1,"智","",306,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,12.0,6.041,2,20006
20007101,53,190802,1,"花凛","完成任务后，\n可以获取报酬哦！\n请加油吧！",1,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.414,2,20007
20007102,53,190802,1,"花凛","努力完成任务，\n然后领取报酬吧！",2,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.099,2,20007
20007103,54,190802,1,"花凛","好像有可以领取的报酬\n当前尚未领取\n快确认看看吧！",3,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,2.801,2,20007
20007104,54,190802,2,"花凛","可以获得报酬哦！\n请关注一下！",4,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,2,20007
20007105,57,190802,1,"花凛","参与活动辛苦了！\n感谢各位一直以来的\n活跃表现！",5,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,1,20007
20007106,51,108101,1,"万圣节忍","",201,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,5.02,2,20007
20007107,51,108201,6,"万圣节宫子","",101,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,4.967,2,20007
20007108,51,108101,4,"万圣节忍","",202,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,8.014,5,20007
20007109,51,108201,2,"万圣节宫子","",102,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,2,20007
20007110,51,108101,1,"万圣节忍","",203,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,1,20007
20007111,51,108201,1,"万圣节宫子","",103,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,1,20007
20007112,52,108101,2,"万圣节忍","",204,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,2,20007
20007113,52,108201,2,"万圣节宫子","",104,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,2,20007
20007114,52,108101,2,"万圣节忍","",205,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,2,20007
20007115,52,108201,1,"万圣节宫子","",105,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,5.528,2,20007
20007116,52,108101,1,"万圣节忍","",206,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,5.392,2,20007
20007117,52,108201,1,"万圣节宫子","",106,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,6.341,2,20007
20008101,53,190801,1,"花凛","完成任务后，\n可以获取报酬哦！\n请加油吧！",1,"2020/1/1","2099/12/31 23:59:59",-416.5,0.0,3.414,2,20008
20008102,53,190801,1,"花凛","努力完成任务，\n然后领取报酬吧！",2,"2020/1/1","2099/12/31 23:59:59",-416.5,0.0,3.099,2,20008
20008103,54,190801,1,"花凛","好像有可以领取的报酬\n当前尚未领取\n快确认看看吧！",3,"2020/1/1","2099/12/31 23:59:59",-416.5,0.0,2.801,2,20008
20008104,54,190801,2,"花凛","可以获得报酬哦！\n请关注一下！",4,"2020/1/1","2099/12/31 23:59:59",-416.5,0.0,0.0,2,20008
20008105,57,190801,1,"花凛","参与活动辛苦了！\n感谢各位一直以来的\n活跃表现！",5,"2020/1/1","2099/12/31 23:59:59",-416.5,0.0,0.0,1,20008
20008106,51,100901,3,"杏奈","",101,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,4.15,1,20008
20008107,51,105601,2,"流夏","",201,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,0.0,2,20008
20008108,51,101301,1,"七七香","",301,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,5.5,2,20008
20008109,51,102701,2,"惠理子","",401,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,5.8,5,20008
20008110,51,105101,1,"深月","",501,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,5.06,2,20008
20008111,51,100901,4,"杏奈","",102,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,0.0,4,20008
20008112,51,105601,4,"流夏","",202,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,5.29,3,20008
20008113,51,101301,2,"七七香","",302,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,1.06,1,20008
20008114,51,102701,1,"惠理子","",402,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,4.11,2,20008
20008115,51,105101,4,"深月","",502,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,5.11,2,20008
20008116,51,100901,2,"杏奈","",103,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,3.31,1,20008
20008117,51,105601,2,"流夏","",203,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,3.02,3,20008
20008118,51,101301,6,"七七香","",303,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,2.83,1,20008
20008119,51,102701,1,"惠理子","",403,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,6.26,5,20008
20008120,51,105101,1,"深月","",503,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,2.72,4,20008
20008121,52,100901,5,"杏奈","",104,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,0.0,5,20008
20008122,52,105601,6,"流夏","",204,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,3.94,2,20008
20008123,52,101301,2,"七七香","",304,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,1.94,5,20008
20008124,52,102701,2,"惠理子","",404,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,6.13,5,20008
20008125,52,105101,1,"深月","",504,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,3.76,2,20008
20008126,52,100901,4,"杏奈","",105,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,3.49,3,20008
20008127,52,105601,1,"流夏","",205,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,6.12,2,20008
20008128,52,101301,1,"七七香","",305,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,4.62,5,20008
20008129,52,102701,5,"惠理子","",405,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,0.0,2,20008
20008130,52,105101,5,"深月","",505,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,0.0,5,20008
20008131,52,100901,1,"杏奈","",106,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,5.92,5,20008
20008132,52,105601,1,"流夏","",206,"2020/1/1","2099/12/31 23:59:59",-285.0,-8.0,5.63,2,20008
20008133,52,101301,1,"七七香","",306,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-8.0,4.17,5,20008
20008134,52,102701,4,"惠理子","",406,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-8.0,4.3,2,20008
20008135,52,105101,1,"深月","",506,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-8.0,2.19,2,20008
20009101,53,190803,1,"花凛","完成任务后，\n可以获取报酬哦！\n请加油吧！",1,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.414,2,20009
20009102,53,190803,1,"花凛","努力完成任务，\n然后领取报酬吧！",2,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.099,2,20009
20009103,54,190803,1,"花凛","好像有可以领取的报酬\n当前尚未领取\n快确认看看吧！",3,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,2.801,2,20009
20009104,54,190803,2,"花凛","可以获得报酬哦！\n请关注一下！",4,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,2,20009
20009105,57,190803,1,"花凛","参与活动辛苦了！\n感谢各位一直以来的\n活跃表现！",5,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,1,20009
20009106,51,108401,1,"千歌（圣诞节）","",101,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,3.18,2,20009
20009107,51,108501,4,"胡桃（圣诞节）","",201,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,4,20009
20009108,51,108601,1,"绫音（圣诞节）","",301,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,2.03,2,20009
20009109,51,108401,1,"千歌（圣诞节）","",102,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,3.21,5,20009
20009110,51,108501,4,"胡桃（圣诞节）","",202,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,4.28,1,20009
20009111,51,108601,1,"绫音（圣诞节）","",302,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,2.18,3,20009
20009112,51,108401,4,"千歌（圣诞节）","",103,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,4,20009
20009113,51,108501,5,"胡桃（圣诞节）","",203,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,6.05,2,20009
20009114,51,108601,3,"绫音（圣诞节）","",303,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,4.0,1,20009
20009115,52,108401,1,"千歌（圣诞节）","",104,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,9.2,2,20009
20009116,52,108501,1,"胡桃（圣诞节）","",204,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,6.06,2,20009
20009117,52,108601,2,"绫音（圣诞节）","",304,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,2,20009
20009118,52,108401,4,"千歌（圣诞节）","",105,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,7.12,5,20009
20009119,52,108501,1,"胡桃（圣诞节）","",205,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,5.09,2,20009
20009120,52,108601,4,"绫音（圣诞节）","",305,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,3.19,2,20009
20009121,52,108401,4,"千歌（圣诞节）","",106,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,10.11,5,20009
20009122,52,108501,1,"胡桃（圣诞节）","",206,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,7.19,2,20009
20009123,52,108601,6,"绫音（圣诞节）","",306,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,2.25,2,20009
20010101,53,190804,1,"花凛","完成任务后，\n可以获取报酬哦！\n请加油吧！",1,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.414,2,20010
20010102,53,190804,1,"花凛","努力完成任务，\n然后领取报酬吧！",2,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.099,2,20010
20010103,54,190804,1,"花凛","好像有可以领取的报酬\n当前尚未领取\n快确认看看吧！",3,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,2.801,2,20010
20010104,54,190804,2,"花凛","可以获得报酬哦！\n请关注一下！",4,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,2,20010
20010105,57,190804,1,"花凛","参与活动辛苦了！\n感谢各位一直以来的\n活跃表现！",5,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,1,20010
20010106,51,108701,1,"日和莉（新年）","",101,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010107,51,108901,1,"怜（新年）","",201,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010108,51,108801,1,"优衣（新年）","",301,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010109,51,108701,1,"日和莉（新年）","",102,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010110,51,108901,1,"怜（新年）","",202,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010111,51,108801,1,"优衣（新年）","",302,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010112,51,108701,1,"日和莉（新年）","",103,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010113,51,108901,1,"怜（新年）","",203,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010114,51,108801,1,"优衣（新年）","",303,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,4,20010
20010115,52,108701,1,"日和莉（新年）","",104,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010116,52,108901,1,"怜（新年）","",204,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010117,52,108801,5,"优衣（新年）","",304,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,8.6,6,20010
20010118,52,108701,1,"日和莉（新年）","",105,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010119,52,108901,1,"怜（新年）","",205,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010120,52,108801,1,"优衣（新年）","",305,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010121,52,108701,1,"日和莉（新年）","",106,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010122,52,108901,1,"怜（新年）","",206,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20010123,52,108801,1,"优衣（新年）","",306,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20010
20011101,53,190801,1,"花凛","完成任务后，\n可以获取报酬哦！\n请加油吧！",1,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.414,2,20011
20011102,53,190801,1,"花凛","努力完成任务，\n然后领取报酬吧！",2,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.099,2,20011
20011103,54,190801,1,"花凛","好像有可以领取的报酬\n当前尚未领取\n快确认看看吧！",3,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,2.801,2,20011
20011104,54,190801,2,"花凛","可以获得报酬哦！\n请关注一下！",4,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,2,20011
20011105,57,190801,1,"花凛","参与活动辛苦了！\n感谢各位一直以来的\n活跃表现！",5,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,1,20011
20011106,51,109001,1,"惠理子（情人节）","",101,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,9.316,2,20011
20011107,51,109101,1,"静流（情人节）","",201,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-12.0,6.299,5,20011
20011108,51,101101,2,"璃乃","",301,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,2,20011
20011109,51,109001,1,"惠理子（情人节）","",102,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,1,20011
20011110,51,109101,2,"静流（情人节）","",202,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-12.0,0.0,2,20011
20011111,51,101101,4,"璃乃","",302,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,4,20011
20011112,51,109001,1,"惠理子（情人节）","",103,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,10.11,2,20011
20011113,51,109101,4,"静流（情人节）","",203,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-12.0,3.11,5,20011
20011114,51,101101,4,"璃乃","",303,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,4,20011
20011115,52,109001,2,"惠理子（情人节）","",104,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,2,20011
20011116,52,109101,2,"静流（情人节）","",204,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-12.0,0.0,2,20011
20011117,52,101101,1,"璃乃","",304,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,5.705,2,20011
20011118,52,109001,1,"惠理子（情人节）","",105,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,11.127,2,20011
20011119,52,109101,2,"静流（情人节）","",205,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-12.0,4.754,5,20011
20011120,52,101101,2,"璃乃","",305,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,7.592,1,20011
20011121,52,109001,2,"惠理子（情人节）","",106,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,5.62,5,20011
20011122,52,109101,2,"静流（情人节）","",206,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-12.0,0.0,2,20011
20011123,52,101101,1,"璃乃","",306,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,2.948,2,20011
20012101,53,190801,1,"花凛","完成任务后，\n可以获取报酬哦！\n请加油吧！",1,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.414,2,20012
20012102,53,190801,1,"花凛","努力完成任务，\n然后领取报酬吧！",2,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.099,2,20012
20012103,54,190801,1,"花凛","好像有可以领取的报酬\n当前尚未领取\n快确认看看吧！",3,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,2.801,2,20012
20012104,54,190801,2,"花凛","可以获得报酬哦！\n请关注一下！",4,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,2,20012
20012105,57,190801,1,"花凛","参与活动辛苦了！\n感谢各位一直以来的\n活跃表现！",5,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,1,20012
20012106,51,101401,1,"香澄","",101,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20012
20012107,51,105501,1,"步美","",201,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20012
20012108,51,101401,3,"香澄","",102,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,6.23,5,20012
20012109,51,105501,4,"步美","",202,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,4.13,5,20012
20012110,51,101401,4,"香澄","",103,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,4.13,1,20012
20012111,51,105501,5,"步美","",203,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,5,20012
20012112,52,101401,4,"香澄","",104,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,13.113,5,20012
20012113,52,105501,1,"步美","",204,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,3.13,2,20012
20012114,52,101401,1,"香澄","",105,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,7.13,2,20012
20012115,52,105501,1,"步美","",205,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,2.13,2,20012
20012116,52,101401,1,"香澄","",106,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,8.13,5,20012
20012117,52,105501,1,"步美","",206,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20012
20013101,53,190801,1,"花凛","完成任务后，\n可以获取报酬哦！\n请加油吧！",1,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.414,2,20013
20013102,53,190801,1,"花凛","努力完成任务，\n然后领取报酬吧！",2,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.099,2,20013
20013103,54,190801,1,"花凛","好像有可以领取的报酬\n当前尚未领取\n快确认看看吧！",3,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,2.801,2,20013
20013104,54,190801,2,"花凛","可以获得报酬哦！\n请关注一下！",4,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,2,20013
20013105,57,190801,1,"花凛","参与活动辛苦了！\n感谢各位一直以来的\n活跃表现！",5,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,1,20013
20013106,51,109201,1,"安","",101,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,5.1,2,20013
20013107,51,109301,1,"露","",201,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,8.12,2,20013
20013108,51,109401,1,"古蕾雅","",301,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-7.0,0.0,1,20013
20013109,51,109201,2,"安","",102,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,2,20013
20013110,51,109301,1,"露","",202,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,2.28,2,20013
20013111,51,109401,1,"古蕾雅","",302,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-7.0,3.29,6,20013
20013112,51,109201,1,"安","",103,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,4.24,2,20013
20013113,51,109301,1,"露","",203,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,1,20013
20013114,51,109401,1,"古蕾雅","",303,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-7.0,2.16,2,20013
20013115,52,109201,2,"安","",104,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,2,20013
20013116,52,109301,1,"露","",204,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,0.0,1,20013
20013117,52,109401,2,"古蕾雅","",304,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-7.0,4.1,5,20013
20013118,52,109201,1,"安","",105,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,2.14,2,20013
20013119,52,109301,2,"露","",205,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,3.06,1,20013
20013120,52,109401,1,"古蕾雅","",305,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-7.0,6.11,2,20013
20013121,52,109201,1,"安","",106,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,6.07,2,20013
20013122,52,109301,1,"露","",206,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,4.0,2,20013
20013123,52,109401,4,"古蕾雅","",306,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,-7.0,2.15,1,20013
20014101,53,190801,1,"花凛","完成任务后，\n可以获取报酬哦！\n请加油吧！",1,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.414,2,20014
20014102,53,190801,1,"花凛","努力完成任务，\n然后领取报酬吧！",2,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,3.099,2,20014
20014103,54,190801,1,"花凛","好像有可以领取的报酬\n当前尚未领取\n快确认看看吧！",3,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,2.801,2,20014
20014104,54,190801,2,"花凛","可以获得报酬哦！\n请关注一下！",4,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,2,20014
20014105,57,190801,1,"花凛","参与活动辛苦了！\n感谢各位一直以来的\n活跃表现！",5,"2020/01/01 00:00:00","2099/12/31 23:59:59",-416.5,0.0,0.0,1,20014
20014106,51,109501,1,"空花","",201,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,8.074,4,20014
20014107,51,109601,1,"妮侬","",101,"2020/01/01 00:00:00","2099/12/31 23:59:59",-385.0,8.0,7.848,2,20014
20014108,51,105301,1,"莫妮卡","",301,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,9.096,2,20014
20014109,51,109501,1,"空花","",202,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,5.872,5,20014
20014110,51,109601,2,"妮侬","",102,"2020/01/01 00:00:00","2099/12/31 23:59:59",-385.0,8.0,1.674,2,20014
20014111,51,105301,4,"莫妮卡","",302,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,3.23,1,20014
20014112,51,109501,1,"空花","",203,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,1.13,2,20014
20014113,51,109601,4,"妮侬","",103,"2020/01/01 00:00:00","2099/12/31 23:59:59",-385.0,8.0,3.63,1,20014
20014114,51,105301,5,"莫妮卡","",303,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,2.93,3,20014
20014115,52,109501,1,"空花","",204,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,12.531,5,20014
20014116,52,109601,2,"妮侬","",104,"2020/01/01 00:00:00","2099/12/31 23:59:59",-385.0,8.0,3.301,1,20014
20014117,52,105301,1,"莫妮卡","",304,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,5.0,4,20014
20014118,52,109501,1,"空花","",205,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,10.146,5,20014
20014119,52,109601,2,"妮侬","",105,"2020/01/01 00:00:00","2099/12/31 23:59:59",-385.0,8.0,4.47,1,20014
20014120,52,105301,3,"莫妮卡","",305,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,13.53,5,20014
20014121,52,109501,2,"空花","",206,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,7.813,5,20014
20014122,52,109601,2,"妮侬","",106,"2020/01/01 00:00:00","2099/12/31 23:59:59",-385.0,8.0,3.993,2,20014
20014123,52,105301,1,"莫妮卡","",306,"2020/01/01 00:00:00","2099/12/31 23:59:59",-285.0,8.0,11.2,2,20014
