unit_id,unit_name,kana,prefab_id,is_limited,rarity,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin_1,cutin_2,cutin1_star6,cutin2_star6,guild_id,exskill_display,comment,only_disp_owned,start_time,end_time
110001,"スズナ（サマー）","すずな",110001,1,3,8,8,450,705,1,1.82,110001,0,110001,0,15,0,"【物理】後衛で高威力の弓技を放つ夏のカリスマモデル。\nバトル中に一度だけ放つ「サマーランウェイ♪」でＴＰを\n全回復し、以降ユニオンバーストがクリティカルになる。",0,"2019/06/30 12:00:00","2019/07/13 11:59:59"
110101,"イオ（サマー）","いお",110101,1,1,5,5,450,715,2,2.4,110101,0,110101,0,15,0,"【魔法】後衛で、敵の体力を奪い取る、夏の夜の先生。\nダメージを与えつつ味方を回復するスキルを複数持ち、\n攻守どちらの側でも高い能力を発揮する。",1,"2015/04/01 15:00:00","2030/12/31 15:00:00"
110201,"ミサキ（サマー）","みさき",110201,0,1,7,7,0,0,0,0.0,0,0,0,0,15,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
110301,"サレン（サマー）","されん",110301,1,3,4,4,450,585,1,2.24,110301,0,110301,0,3,0,"【物理】中衛で、味方の速攻を支える海辺のサレンママ。\nバトル開始時に味方全体のＴＰを一気に溜めることで、\n迅速にユニオンバーストを発動させることを可能にする。",0,"2019/07/18 15:00:00","2019/07/31 11:59:59"
110401,"マコト（サマー）","まこと",110401,1,3,5,5,450,180,1,2.125,110401,0,110401,0,4,0,"【物理】前衛で攻撃対象が１つの敵に特化した海の狼娘。\n攻撃対象が１つの場合、スキルとユニオンバーストともに\n真価を発揮し他を圧倒する絶大な破壊力で敵をなぎ払う。",0,"2019/07/31 12:00:00","2019/08/10 11:59:59"
110501,"カオリ（サマー）","かおり",110501,1,1,1,1,450,425,1,2.42,110501,0,110501,0,4,0,"【物理】中衛で、敵をまとめてなぎ倒す、真夏の南国娘。\n吹き飛ばし効果を持つスキルで敵をまとめ、攻撃対象が\n多い程、威力が増すユニオンバーストで敵をなぎ倒す。",1,"2015/04/01 15:00:00","2030/12/31 15:00:00"
110601,"マホ（サマー）","まほ",110601,1,3,7,7,450,792,2,2.27,110601,0,110601,0,4,0,"【魔法】後衛で、膨大な魔力を振るう、真夏のおとぎ姫。\n高火力で対象がランダムなスキルやユニオンバーストは、\n攻撃対象が１つの敵に対して絶大なダメージを叩き出す。",0,"2019/08/15 15:00:00","2019/08/26 11:59:59"
110701,"アオイ（編入生）","あおい",110701,0,3,8,8,450,680,1,1.82,110701,0,110701,0,4,0,"【物理】後衛で毒を操る、ぼっちエルフの編入生。\n敵が毒や猛毒になっていると強化される攻撃スキルと、\n敵の物理防御力を下げるスキルで味方をサポートする。",0,"2019/09/03 21:00:00","2030/12/31 15:00:00"
110801,"クロエ","くろえ",110801,0,3,2,2,450,185,1,2.125,110801,0,110801,0,2,0,"【物理】前衛で、手数で圧倒する、ダウナー系エルフ。\n攻撃するたびに相手に【畏縮】ステータスを追加し、\nスキルのダメージと物理防御力ダウンに磨きをかける。",0,"2019/09/16 15:00:00","2030/12/31 15:00:00"
110901,"チエル","ちえる",110901,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
111001,"ユニ","ゆに",111001,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
111101,"キョウカ（ハロウィン）","きょうか",111101,1,3,7,7,450,820,2,2.07,111101,0,111101,0,13,0,"【魔法】後衛で味方の火力を高める、黒猫仮装の優等生。\n自分の魔法攻撃力に応じて効果が強化されるものと、\n効果が累積するもの等、多彩なスキルで攻撃力を高める。",0,"2019/09/30 12:00:00","2019/10/11 11:59:59"
111201,"ミソギ（ハロウィン）","みそぎ",111201,1,1,1,1,450,212,1,2.17,111201,0,111201,0,13,0,"【物理】前衛で範囲攻撃を放つ、カボチャ衣装の悪戯娘。敵に５カウントで爆発する爆弾を仕掛けたり、カボチャの手榴弾を投げつけたりと、様々な範囲攻撃で敵を弄ぶ。",1,"2015/04/01 15:00:00","2030/12/31 15:00:00"
111301,"ミミ（ハロウィン）","みみ",111301,0,3,5,5,450,365,1,2.0,111301,0,111301,0,13,0,"【物理】中衛の、攻撃に特化した、ぐるぐるうさぎっこ。\n行動頻度は少ないが、高威力の範囲攻撃を放ち、\n味方全体の物理攻撃力を大きく高めるスキルも効果抜群。",0,"2019/10/16 15:00:00","2030/12/31 15:00:00"
111401,"ルナ","るな",111401,0,3,25,7,450,765,2,1.87,111401,0,111401,0,0,0,"【魔法】後衛で、死霊術でおともだちを作る可憐な少女。\nルナがダメージを与える度に集まってくるおともだちを、\n各スキルで消費する。消費数に応じ強大な力を発揮する。",0,"2019/10/31 12:00:00","2030/12/31 15:00:00"
111501,"クリスティーナ（クリスマス）","くりすてぃーな",111501,1,3,10,4,450,265,1,2.0,111501,0,111501,0,13,0,"【物理】前衛で戦いを愉しむ、聖夜の『誓約女君』。\nユニオンバーストを使用すると得られるコインの有無で、\n補助と攻撃の二役を切り替え、華麗に敵を斬り倒す。",0,"2019/11/30 12:00:00","2019/12/11 11:59:59"
111601,"ノゾミ（クリスマス）","のぞみ",111601,1,1,4,4,450,418,1,2.24,111601,0,111601,0,13,0,"【物理】中衛でパーティの守りを支えるサンタアイドル。\nスキルで物理攻撃を無効化し、後方の味方が多いほど\n物理防御力を高めるユニオンバーストで生存力を高める。",1,"2019/11/30 12:00:00","2030/12/31 15:00:00"
111701,"イリヤ（クリスマス）","いりや",111701,0,3,3,3,450,255,2,1.3,111701,0,111701,0,13,0,"【魔法】前衛で、血を対価に敵を攻撃する聖夜の吸血鬼。\n残りＨＰが低い程ダメージが上昇するスキルと、ＨＰを\n消費するスキルを組み合わせ、絶大な破壊力を発揮する。",0,"2019/12/20 15:00:00","2030/12/31 15:00:00"
111801,"ペコリーヌ（ニューイヤー）","ぺこりーぬ",111801,0,0,5,0,0,0,0,0.0,0,0,0,0,0,0,"",0,"2019/07/13 12:00:00","2019/07/18 14:59:59"
111901,"コッコロ（ニューイヤー）","こっころ",111901,1,3,23,7,450,159,1,1.87,111901,0,111901,0,1,0,"【物理】前衛で、味方の補助に秀でた、新風の巫女。\n物理クリティカル時のダメージアップのスキルで味方の\n殲滅力を高めつつ、挑発や継続回復で耐久面を支える。",0,"2020/01/16 15:00:00","2020/01/31 11:59:59"
112001,"キャル（ニューイヤー）","きゃる",112001,1,3,21,7,450,690,2,2.07,112001,0,112001,0,3,0,"【魔法】後衛で、攻防双方で活躍する晴れ着姿の猫娘。\n与ダメージに応じて魔法攻撃力がアップするユニオン\nバーストで、高いベースの攻撃力がさらに強大になる。",0,"2019/12/31 12:00:00","2020/01/10 11:59:59"
112101,"スズメ（ニューイヤー）","すずめ",112101,1,1,21,7,450,722,2,2.27,112101,0,112101,0,1,0,"【魔法】後衛で祈りによるサポートを行うドジっ娘巫女。\nスキルの魔法無効バリアで耐久力を高め、ユニオン\nバーストでＨＰ回復と行動速度アップで戦況を整える。",1,"2019/12/31 12:00:00","2030/12/31 15:00:00"
112201,"カスミ（マジカル）","かすみ",112201,0,3,7,7,450,730,2,2.27,112201,0,112201,0,9,0,"【魔法】後衛の、妨害に特化した能力を持つ魔法探偵。\n相手のＴＰを大きく減少させるスキルや、遠くの敵を\n束縛するスキルを操り、相手の連携を大きく乱す。",0,"2020/01/31 12:00:00","2030/12/31 15:00:00"
112301,"シオリ（マジカル）","しおり",112301,0,1,8,8,450,712,1,1.97,112301,0,112301,0,5,0,"【物理】後衛で味方の火力の底上げを担う魔法狩人。\nユニオンバーストで味方全体の物理攻撃力を大きく高め\nスキルは範囲内の物理攻撃力を高め、輝矢の一撃を放つ。",1,"2020/01/31 12:00:00","2030/12/31 15:00:00"
180401,"ペコリーヌ（プリンセス）","ぺこりーぬ",180401,1,3,0,0,450,155,1,1.965,180401,0,180401,0,1,0,"【物理】前衛で、攻防共に絶大な力を誇る腹ペコ王女。\nＨＰが多い時は爆発的な攻撃力で、いかなる敵をも屠り、\nＨＰが減ると自己回復能力を得て、鉄壁の護りを見せる。",0,"2020/02/15 15:00:00","2020/02/25 11:59:59"
190801,"花凛","花凛",190801,0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
191201,"ペテルギウス","ぺてるぎうす",191201,0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
403101,"骷髅","骷髅",403101,0,1,0,1,450,300,1,2.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
404201,"风精灵","风精灵",404201,0,1,0,1,450,1000,2,2.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
407001,"ネネカ","ねねか",407001,1,3,0,0,450,460,2,2.0,106001,0,106001,0,1,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
407701,"迷你魔像","迷你魔像",407701,0,1,0,1,450,95,1,3.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
408401,"风精灵","风精灵",408401,0,1,0,1,450,700,2,2.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
408402,"风精灵","风精灵",408402,0,1,0,1,450,750,2,2.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
408403,"风精灵","风精灵",408403,0,1,0,1,450,800,2,2.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
900001,"主角","主角",900001,0,1,0,5,600,475,1,50.0,100101,0,100101,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
900002,"主角","主角",900002,0,1,0,5,600,600,1,3.0,100101,0,100101,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
900003,"主角","主角",900003,0,1,0,5,600,650,1,3.0,100101,0,100101,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
900102,"日和莉","日和莉",900102,0,1,0,1,600,675,1,50.0,100199,0,100199,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
900201,"优衣","优衣",100201,0,1,7,7,600,800,2,2.27,100201,0,100201,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
900202,"优衣","优衣",900202,0,1,0,7,600,1075,2,50.0,100299,0,100299,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
900302,"怜","怜",900302,0,1,0,4,600,875,1,50.0,100399,0,100399,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
900401,"未奏希","未奏希",900401,0,1,1,1,450,580,1,2.17,100401,0,100401,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
901001,"真步","真步",901001,0,3,7,7,450,650,2,2.27,101001,0,101001,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
901201,"初音","初音",901201,0,1,7,7,600,755,2,50.0,101201,0,101201,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
901701,"香织","香织",901701,0,2,1,1,450,300,1,2.17,101701,0,101701,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
902501,"铃莓","铃莓",102501,0,1,7,7,600,450,2,2.25,102501,0,102501,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
902601,"铃","铃",902601,0,1,6,6,450,630,1,2.315,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
903601,"镜华","镜华",903601,0,3,7,7,450,890,2,50.0,103601,0,103601,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
903801,"栞","栞",903801,0,1,8,8,450,710,1,50.0,103801,0,103801,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
904401,"伊莉亚","伊莉亚",904401,0,3,3,3,450,900,2,1.425,104401,0,104401,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
905012,"ミサキ（サマー）","みさき",105012,0,1,7,7,450,760,2,2.07,105001,0,105001,0,15,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
905801,"佩可莉姆","佩可莉姆",105801,0,1,0,5,600,200,1,2.5,105801,0,105801,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
905901,"可可萝","可可萝",105901,0,1,6,6,600,400,1,2.0,105901,0,105901,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
905902,"可可萝","可可萝",105901,0,1,6,6,600,800,1,2.0,105901,0,105901,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
907501,"佩可莉姆","佩可莉姆",907501,0,1,0,5,600,200,1,2.5,105801,0,105801,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
907701,"铃莓","铃莓",907701,0,1,7,7,600,450,2,2.25,102501,0,102501,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
907801,"凯露","凯露",907801,0,1,7,7,450,750,2,2.07,0,0,0,0,1,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
907901,"珠希","珠希",907901,0,1,2,2,600,250,1,2.25,104601,0,104601,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
908701,"日和莉（新年）","日和莉",908701,0,1,1,1,600,0,1,0.0,0,0,0,0,0,0,"",0,"2015/04/01 15:00:00","2030/12/31 15:00:00"
